id,shop_id,shop_name,is_mall,is_verified,follower_count,rating_star,rating_count,response_rate,location,total_products,total_sold,shop_url,crawled_at
5634,15645228,chichichina,0,0,211,4.76875,154,57.0,Hà Nội,90,163,https://shopee.vn/vovinhchi,2026-03-19 14:49:46
5635,305963857,HACHIKI,0,0,17538,4.606225,42213,80.0,TP. Hồ Chí Minh,54,47014,https://shopee.vn/hachiki_store,2026-03-19 14:49:48
5636,1102793936,The Sun Cosmetics,0,0,2007,4.932102,2209,93.0,TP. Hồ Chí Minh,446,2245,https://shopee.vn/thesuncosmetics,2026-03-19 14:49:50
5637,1126841093,Olala Beauty Tea,0,0,4839,4.863496,3270,34.0,TP. Hồ Chí Minh,397,3385,https://shopee.vn/olalabeauty.official,2026-03-19 14:49:52
5638,370377386,CHOCOCO,0,0,571,4.895522,70,57.0,Quốc Tế,77,71,https://shopee.vn/chococo.vn,2026-03-19 14:49:54
5639,1169143710,Sayaa Store,0,0,1662,4.869842,4473,0.0,Hà Nội,58,4614,https://shopee.vn/saraa_hoang,2026-03-19 14:49:56
5640,1217445457,Nitran Store,0,0,5267,4.932692,2999,50.0,Đồng Nai,44,3031,https://shopee.vn/nitranstore,2026-03-19 14:49:57
5641,414055255,Rotti Tattoo Supply,0,0,14086,4.847588,3142,98.0,TP. Hồ Chí Minh,290,3267,https://shopee.vn/rottitattooshop,2026-03-19 14:49:59
5642,1207011305,uản lý sắc đẹp -Cơ thể khỏe mạ,0,0,341,4.713841,2473,91.0,Quốc Tế,88,2668,https://shopee.vn/shihaoltd.vn,2026-03-19 14:50:01
5643,1234826926,Đô suro,0,0,41770,4.858633,10502,100.0,TP. Hồ Chí Minh,285,10862,https://shopee.vn/dosuro2408,2026-03-19 14:50:03
5644,1176921986,mỹ phẩm khang,0,0,67727,4.89522,150260,96.0,TP. Hồ Chí Minh,347,153950,https://shopee.vn/myphamkhang,2026-03-19 14:50:05
5645,1054280960,Compliment Vietnam,0,0,24931,4.921635,16995,99.0,TP. Hồ Chí Minh,102,17300,https://shopee.vn/compliment_vietnam,2026-03-19 14:50:06
5646,1267019294,Tingshop.24,0,0,10689,4.908309,1407,100.0,TP. Hồ Chí Minh,321,1437,https://shopee.vn/tingshop.24,2026-03-19 14:50:08
5647,43475084,Slay De Store,0,0,1623,4.854925,1842,96.0,TP. Hồ Chí Minh,20,1912,https://shopee.vn/slayde.official,2026-03-19 14:50:10
5648,313739292,HAMIBEAUTY BY TRÂM ANH,0,0,7263,4.853464,2140,43.0,TP. Hồ Chí Minh,30,2224,https://shopee.vn/hamibeauty.bytramanh,2026-03-19 14:50:11
5649,79579214,anhanh_topmy pham.,0,0,312,4.355159,2871,34.0,Hà Nội,6,3460,https://shopee.vn/tuannguyen1407,2026-03-19 14:50:13
5650,1299184044,Cỏ Cây Hoa Lá ,0,0,131639,4.918648,13328,100.0,Bình Dương,120,13566,https://shopee.vn/cocayhoala_vn,2026-03-19 14:50:15
5651,4440498,L.V Garment Beauty Store,0,0,515,4.692542,621,75.0,TP. Hồ Chí Minh,313,677,https://shopee.vn/l.vgarmentbeautystore,2026-03-19 14:50:17
5652,1138761704,songnhathtd,0,0,11657,4.924608,24280,96.0,TP. Hồ Chí Minh,273,24645,https://shopee.vn/myphamgiadinh2307,2026-03-19 14:50:19
5653,1020416481,Hella Beauty Vietnam,0,0,28486,4.913188,16484,100.0,TP. Hồ Chí Minh,24,16809,https://shopee.vn/hellabeautyvietnam,2026-03-19 14:50:21
5654,985066436,DO BA TUNG,0,0,4289,4.828413,1617,96.0,Hà Nội,45,1680,https://shopee.vn/dauphubac,2026-03-19 14:50:22
5655,1329547763,momo.cosmetic,0,0,8708,4.955239,4153,94.0,Đà Nẵng,605,4197,https://shopee.vn/momocosmetic.dn,2026-03-19 14:50:24
5656,261438563,Hair & Care 18,0,0,1326,4.833815,682,63.0,Nam Định,28,708,https://shopee.vn/bibopprofessional,2026-03-19 14:50:26
5657,1200740239,Hada Beauty store,0,0,3464,4.907549,2427,97.0,Đà Nẵng,837,2478,https://shopee.vn/hadabeautystore,2026-03-19 14:50:28
5658,864405042,Gumi Hồ Chí Minh,0,0,136106,4.918639,223557,100.0,TP. Hồ Chí Minh,114,227566,https://shopee.vn/gumi.hcm,2026-03-19 14:50:30
5659,1373432723,Hexze Beauty,0,0,2993,4.838134,5317,91.0,Hà Nội,22,5497,https://shopee.vn/hexzebeautyvn,2026-03-19 14:50:31
5660,352979166,Bông Ráy Tai,0,0,12026,4.813137,35488,98.0,Long An,142,37131,https://shopee.vn/bongsetai,2026-03-19 14:50:33
5661,1736018503,Puurplee,0,0,12,4.934211,86,96.0,Hà Nội,30,86,https://shopee.vn/zhangzhuang925,2026-03-19 14:50:35
5662,1117381523,Hs Perfume,0,0,878,4.666667,5,57.0,Bình Dương,33,6,https://shopee.vn/hs.perfume,2026-03-19 14:50:37
5663,1011125560,JNN2.vn,0,0,77983,4.882664,4337,13.0,TP. Hồ Chí Minh,71,4450,https://shopee.vn/jnn2.vn,2026-03-19 14:50:39
5664,153966144,HoangDung.cosmetics,0,0,30450,4.947698,26043,85.0,TP. Hồ Chí Minh,657,26347,https://shopee.vn/hoangdung.cosmetics,2026-03-19 14:50:40
5665,1152524787,PostQuam (Đại lý PostQuam VN),0,0,3708,4.937799,1269,100.0,Hà Nội,46,1285,https://shopee.vn/postquam,2026-03-19 14:50:42
5666,196225391,LinhDucon-Sản phẩm lành tính,0,0,12229,4.948356,10319,98.0,Hà Nội,50,10438,https://shopee.vn/mailinh9299,2026-03-19 14:50:44
5667,1224696340,TFIT OFFICIAL STORE,0,0,35831,4.95021,13536,96.0,Quốc Tế,31,13669,https://shopee.vn/tfitkorearw.vn,2026-03-19 14:50:46
5668,1121863116,Phụ Liệu Tóc Diệu Thảo,0,0,10080,4.844687,357,100.0,TP. Hồ Chí Minh,42,371,https://shopee.vn/phulieutocdieuthao,2026-03-19 14:50:48
5669,12779472,Kim Loan Shop,0,0,6011,4.874064,7378,100.0,TP. Hồ Chí Minh,83,7623,https://shopee.vn/phamkimloan1987,2026-03-19 14:50:50
5670,1252248481,Rosslyn Shop,0,0,2283,4.941994,4869,54.0,Hà Nội,266,4936,https://shopee.vn/rosslynshop,2026-03-19 14:50:52
5671,1314653431,shopbeautifuly,0,0,3750,4.902858,6249,100.0,Hà Nội,42,6386,https://shopee.vn/shopbeautifuly,2026-03-19 14:50:53
5672,35362404,Phụ liệu tóc Cm,0,0,80,4.878049,165,50.0,Cà Mau,172,170,https://shopee.vn/khanhi881,2026-03-19 14:50:55
5673,1262261618,BEE AUTHENTIC,0,0,1823,4.927562,3437,82.0,Hà Nội,261,3492,https://shopee.vn/beebeeauthentic,2026-03-19 14:50:57
5674,652176523,VIETKET - Làm đẹp thuần Việt,0,0,3613,4.888451,1775,100.0,Bắc Ninh,43,1824,https://shopee.vn/vietketlamdepthuanviet,2026-03-19 14:50:59
5675,1334001540,beauty_kilan_shop,0,0,201,4.692586,510,57.0,Hà Nội,6,558,https://shopee.vn/beauty_kilan_shop,2026-03-19 14:51:00
5676,1172712960,TPCN Nhân Ái,0,0,179,4.93047,1019,50.0,TP. Hồ Chí Minh,374,1035,https://shopee.vn/tpcnnhanai,2026-03-19 14:51:01
5677,428557885,ENSTORE Hà Nội,0,0,47923,4.91578,15242,19.0,TP. Hồ Chí Minh,288,15558,https://shopee.vn/enstorevn,2026-03-19 14:51:04
5678,1344482150,KOKORO Healthcare Pharma,0,0,1584,4.943478,5170,89.0,TP. Hồ Chí Minh,248,5243,https://shopee.vn/kokoro.pharma,2026-03-19 14:51:06
5679,1509498622,Shop Xịn Authentic,0,0,3181,4.885779,7096,100.0,TP. Hồ Chí Minh,301,7288,https://shopee.vn/shop_xin94,2026-03-19 14:51:08
5680,963260876,Urbanwax,0,0,2040,4.749064,258,60.0,Hà Nội,22,273,https://shopee.vn/urbanwax,2026-03-19 14:51:09
5681,924876685,Kho Sỉ Chai Lọ Miền Nam,0,0,475,4.840293,4304,94.0,TP. Hồ Chí Minh,89,4480,https://shopee.vn/chailomiennam.vn,2026-03-19 14:51:11
5682,1078663056,HATOMUGI BOTANICAL,0,0,47692,4.932291,4679,94.0,TP. Hồ Chí Minh,49,4746,https://shopee.vn/hatomugibotanical,2026-03-19 14:51:12
5683,9602785,DollyDolly Cosmetics,0,0,19237,4.919347,6491,86.0,Hà Nội,98,6597,https://shopee.vn/dollydollycosmetics,2026-03-19 14:51:14
5684,769197930,HNHI PHARMACY,0,0,38568,4.904236,3788,57.0,TP. Hồ Chí Minh,127,3875,https://shopee.vn/hnhipharmacy05,2026-03-19 14:51:16
5685,1000307242,Zabon Skincare ,0,0,96768,4.951587,12464,100.0,TP. Hồ Chí Minh,230,12561,https://shopee.vn/vnzabon,2026-03-19 14:51:18
5686,1220337399,BIOTRADE (Đại lý Biotrade VN),0,0,27380,4.910736,12374,100.0,Hà Nội,36,12632,https://shopee.vn/biotrade.storehn,2026-03-19 14:51:20
5687,31445568,Hương Nguyên Cosmetics ,0,0,31782,4.947672,25237,54.0,Hà Nội,85,25550,https://shopee.vn/huongnguyencosmetics,2026-03-19 14:51:22
5688,10605356,HamiViet,0,0,5671,4.952588,14385,100.0,TP. Hồ Chí Minh,283,14530,https://shopee.vn/myphamthuocbac,2026-03-19 14:51:24
5689,1231081431,IB Cosmetics ,0,0,15785,4.926272,1945,89.0,TP. Hồ Chí Minh,107,1974,https://shopee.vn/ibcosmetics,2026-03-19 14:51:25
5690,1224424909,DƯỢC MỸ PHẨM MINH CHÂU 2,0,0,682,4.891892,1827,74.0,Bình Dương,756,1863,https://shopee.vn/duocmyphamminhchau2,2026-03-19 14:51:27
5691,1285380879,CARSLAN COSMETICS HCM,0,0,50566,4.89489,42383,94.0,TP. Hồ Chí Minh,77,43437,https://shopee.vn/carslan.hcm,2026-03-19 14:51:29
5692,1054859151,dasique ,0,0,133869,4.913348,4497,98.0,TP. Hồ Chí Minh,67,4606,https://shopee.vn/dasiquevn,2026-03-19 14:51:30
5693,101489585,Cosco Store,0,0,19480,4.927556,16255,97.0,TP. Hồ Chí Minh,192,16525,https://shopee.vn/cosco_store,2026-03-19 14:51:32
5694,1093725505,Chipco Shop,0,0,2119,4.963434,2636,57.0,Hà Nội,61,2643,https://shopee.vn/chipcoshop,2026-03-19 14:51:34
5695,64385812,mikiheo,0,0,2005,4.946581,1878,100.0,TP. Hồ Chí Minh,260,1899,https://shopee.vn/mikiheo,2026-03-19 14:51:36
5696,981340681,PHỤ LIỆU TÓC HIẾU,0,0,15506,4.876232,939,50.0,Bình Dương,386,969,https://shopee.vn/phukiennailbinhduong.xumi,2026-03-19 14:51:37
5697,1319806567,Đại lý DrCeutics (Pharmacare),0,0,19024,4.940157,1274,99.0,Hà Nội,26,1287,https://shopee.vn/drceutic,2026-03-19 14:51:39
5698,1204321805,SON CHIẾT MIN,0,0,5297,4.878555,5074,0.0,TP. Hồ Chí Minh,30,5220,https://shopee.vn/sonchietmin,2026-03-19 14:51:41
5699,415876759,hangkhuyenmai_thanhphong,0,0,646,4.765352,2407,67.0,TP. Hồ Chí Minh,90,2550,https://shopee.vn/hangkhuyenmaistq9,2026-03-19 14:51:43
5700,1634818060,BlueBox.Pharmacy,0,0,22,4.315789,78,77.0,TP. Hồ Chí Minh,24,96,https://shopee.vn/bluebox.pharmacy,2026-03-19 14:51:44
5701,1118846219,Phụ liệu tóc Kim An,0,0,1961,4.913019,3609,98.0,TP. Hồ Chí Minh,185,3678,https://shopee.vn/phulieutockiman,2026-03-19 14:51:46
5702,92454192,MINH LONG PHÁT SG,0,0,42444,4.893156,85474,68.0,TP. Hồ Chí Minh,154,87673,https://shopee.vn/minhlongphat.sg,2026-03-19 14:51:48
5703,32442512,PHỤ LIỆU TÓC SĨ LẺ MINH THỨC,0,0,5049,4.910112,8369,100.0,TP. Hồ Chí Minh,453,8562,https://shopee.vn/missthuy68,2026-03-19 14:51:49
5704,18749276,samanthanguyen,0,0,1947,4.887133,440,95.0,TP. Hồ Chí Minh,650,454,https://shopee.vn/samanthanguyen,2026-03-19 14:51:51
5705,604367268,DOLLY COSMETICS,0,0,1262,4.707917,1222,34.0,TP. Hồ Chí Minh,112,1327,https://shopee.vn/dollylipstick_cosmetic,2026-03-19 14:51:52
5706,1194255667,OLEX HÀ NỘI STORE,0,0,9177,4.908599,12795,100.0,Hà Nội,40,13041,https://shopee.vn/olexrshanoi_officialstore,2026-03-19 14:51:54
5707,238032922,Tóc Mây Zone,0,0,2417,4.872316,4386,82.0,Bắc Giang,18,4514,https://shopee.vn/tocmayzone,2026-03-19 14:51:55
5708,799994218,ACEMAN Official Store,0,0,100394,4.870875,36773,92.0,Hà Nội,20,37842,https://shopee.vn/acemanstore,2026-03-19 14:51:57
5709,1123337629,Compliment Viet Nam,0,0,16539,4.930717,13130,97.0,TP. Hồ Chí Minh,102,13316,https://shopee.vn/compliment_official_store,2026-03-19 14:51:59
5710,43839363,KhaiShee,0,0,5618,4.91,401,100.0,TP. Hồ Chí Minh,27,410,https://shopee.vn/khaishee.vn,2026-03-19 14:52:01
5711,41030093,Phụ liệu Chin Chin,0,0,5195,4.912337,4103,95.0,TP. Hồ Chí Minh,30,4186,https://shopee.vn/phulieuchinchin72,2026-03-19 14:52:03
5712,9177278,cuahangbanlinhtinh,0,0,2767,4.888531,1631,100.0,TP. Hồ Chí Minh,1592,1682,https://shopee.vn/chobits1986,2026-03-19 14:52:05
5713,41679634,Kho Mỹ Phẩm Huyền Anh,0,0,806,4.60184,8450,16.0,Bắc Giang,164,9418,https://shopee.vn/huyenanhshop24,2026-03-19 14:52:07
5714,1359385895,U&P Store,0,0,5169,4.913688,11779,98.0,TP. Hồ Chí Minh,230,11990,https://shopee.vn/dieulinh1408,2026-03-19 14:52:08
5715,1011919158,Kombucha Yuwa Việt Nam,0,0,64227,4.961813,6493,95.0,Hà Nội,66,6541,https://shopee.vn/kombuchayuwa,2026-03-19 14:52:10
5716,1271516269,Life in Bloom,0,0,2107,4.740212,16158,93.0,TP. Hồ Chí Minh,130,17305,https://shopee.vn/life_in_bloom,2026-03-19 14:52:12
5717,1389240116,HT Mart+,0,0,9746,4.89314,756,100.0,Hà Nội,315,776,https://shopee.vn/htmartmart,2026-03-19 14:52:14
5718,1117426733,Miya_2020.vn,0,0,14083,4.790064,6610,91.0,Quốc Tế,1725,6989,https://shopee.vn/miya_2020.vn,2026-03-19 14:52:15
5719,1488377690,Grandma Agafyas Recipes ,0,0,2452,4.915363,1085,83.0,Hà Nội,26,1104,https://shopee.vn/agafia.vn,2026-03-19 14:52:17
5720,1250942615,Marie Japan Store,0,0,11534,4.933146,3625,94.0,TP. Hồ Chí Minh,969,3676,https://shopee.vn/marie.japan.store,2026-03-19 14:52:20
5721,1532931002,59mzwtwenu,0,0,2,4.946667,74,57.0,Hà Nội,331,75,https://shopee.vn/59mzwtwenu,2026-03-19 14:52:22
5722,1086112482,DailyU Vietnam,0,0,7983,4.970179,507,50.0,Hưng Yên,25,511,https://shopee.vn/dailyu,2026-03-19 14:52:24
5723,811330352,myphamspabn,0,0,79,4.786765,129,5.0,Bắc Ninh,190,137,https://shopee.vn/myphamspabn,2026-03-19 14:52:26
5724,818731300,Bestseller11.vn,0,0,335,4.443948,6283,12.0,Quốc Tế,86,7416,https://shopee.vn/bestseller11.vn,2026-03-19 14:52:28
5725,978225176,HA'SOL VIỆT NAM,0,0,203974,4.937177,61476,100.0,Hà Nội,35,62325,https://shopee.vn/hasol_vietnam,2026-03-19 14:52:30
5726,64955475,Sỉ&lẻ PK Nail Mi Tóc Mỹ Phẩm,0,0,10390,4.905674,31401,87.0,Khánh Hòa,2510,32082,https://shopee.vn/kieu_tai_moc239,2026-03-19 14:52:32
5727,840246495,Rose Cosmetics1208,0,0,40340,4.897571,12574,92.0,Hà Nội,208,12893,https://shopee.vn/rosecosmetic1208,2026-03-19 14:52:34
5728,232427895,Billy Store,0,0,6404,4.921376,7062,90.0,Hà Nội,234,7190,https://shopee.vn/bongbach,2026-03-19 14:52:36
5729,418272796,Treash Beauty,0,0,28342,4.874609,14516,67.0,Hà Nội,206,14988,https://shopee.vn/treash.vn,2026-03-19 14:52:38
5730,926772800,Auntie 3 Vietnam,0,0,12333,4.943776,7209,80.0,TP. Hồ Chí Minh,26,7315,https://shopee.vn/auntie3vietnam,2026-03-19 14:52:39
5731,818053593,Tinh Dầu Farm & Forest,0,0,777,4.948333,621,78.0,TP. Hồ Chí Minh,145,627,https://shopee.vn/farmandforest,2026-03-19 14:52:41
5732,1200966914,Round Lab Official Store,0,0,64532,4.947318,21002,100.0,Hà Nội,91,21246,https://shopee.vn/roundlab_officialstore,2026-03-19 14:52:43
5733,1101606264,NĂNG NGUYỄN SHOP,0,0,92,4.760903,1277,71.0,TP. Hồ Chí Minh,171,1360,https://shopee.vn/dwu1ne_kk3,2026-03-19 14:52:45
5734,699008686,Phụ liệu tóc Lê Duyên,0,0,346,4.914732,2273,100.0,TP. Hồ Chí Minh,455,2315,https://shopee.vn/myphambaothao2,2026-03-19 14:52:47
5735,1197346020,TeeMu Shop,0,0,7178,4.908156,7199,96.0,Hà Nội,220,7336,https://shopee.vn/teemu_shop_mp,2026-03-19 14:52:49
5736,27306153,Mai Cận Shop,0,0,5525,4.822578,36728,87.0,Hà Nội,227,38325,https://shopee.vn/maitoet15,2026-03-19 14:52:51
5737,931545222,happyangel886,0,0,4122,4.80447,10713,100.0,TP. Hồ Chí Minh,978,11288,https://shopee.vn/happyangel886,2026-03-19 14:52:52
5738,1245435801,AGPET,0,0,3123,4.883422,19974,99.0,TP. Hồ Chí Minh,244,20516,https://shopee.vn/agpet,2026-03-19 14:52:54
5739,165401814,Tâm An newshop,0,0,25,4.826087,45,86.0,Hà Nội,328,47,https://shopee.vn/dotambu,2026-03-19 14:52:56
5740,1239615538,AKF VIỆT NAM STORE,0,0,6515,4.955841,6015,100.0,Hà Nội,35,6078,https://shopee.vn/akf_viet_nam_official_store,2026-03-19 14:52:58
5741,53502824,Giọt Lành Official Store,0,0,9169,4.924445,15110,100.0,TP. Hồ Chí Minh,17,15357,https://shopee.vn/giotlanh,2026-03-19 14:52:59
5742,1342817206,HATOMUGI VIỆT NAM,0,0,4611,4.908388,4930,91.0,Hà Nội,172,5027,https://shopee.vn/hatomugi.vietnam,2026-03-19 14:53:01
5743,1288026019,Nhà Thuốc Minh Nhài 3,0,0,16,4.880952,42,100.0,Nam Định,57,43,https://shopee.vn/nhathuocminhnhai3,2026-03-19 14:53:03
5744,1298093360,YONEYA,0,0,42453,4.924945,4449,93.0,TP. Hồ Chí Minh,27,4533,https://shopee.vn/yoneyacosme,2026-03-19 14:53:04
5745,392326083,PICKO HCM,0,0,46022,4.948323,11377,99.0,TP. Hồ Chí Minh,90,11519,https://shopee.vn/picko.vn,2026-03-19 14:53:05
5746,1469792918,NaturalCosmetic88,0,0,11314,4.911742,3896,68.0,Hà Nội,88,3962,https://shopee.vn/natural_cosmetic88,2026-03-19 14:53:06
5747,67197908,MUNNIE Cosmetics,0,0,124865,4.915722,47570,35.0,TP. Hồ Chí Minh,208,48489,https://shopee.vn/munnie.cosmetics,2026-03-19 14:53:08
5748,1479927999,mixsoon.vn,0,0,7197,4.939347,651,85.0,Quốc Tế,27,662,https://shopee.vn/mixsoon.vn,2026-03-19 14:53:09
5749,1474887148,Xingtu Beauty,0,0,801,4.905324,3145,92.0,Hà Nội,201,3216,https://shopee.vn/xingtu.beauty,2026-03-19 14:53:11
5750,1279504680,Cosmetics Store 0212,0,0,1581,4.898056,8262,100.0,TP. Hồ Chí Minh,56,8431,https://shopee.vn/cosmeticstore0212,2026-03-19 14:53:13
5751,1136844229,VIBRANT GLAMOUR Local Store,0,0,6692,4.886133,10820,92.0,TP. Hồ Chí Minh,33,11097,https://shopee.vn/vibrant_glamour2023.vn.local,2026-03-19 14:53:14
5752,530191061,Balance Guasha Vietnam,0,0,9618,4.94333,6043,98.0,Hà Nội,50,6119,https://shopee.vn/balance_guashastone68,2026-03-19 14:53:16
5753,1168009207,TheBol Family,0,0,29504,4.917221,40161,100.0,Đồng Nai,32,40799,https://shopee.vn/thebolpremium,2026-03-19 14:53:18
5754,1062183928,Akina Gia Dụng,0,0,6016,4.817676,11158,96.0,Hà Nội,129,11695,https://shopee.vn/akina.giadung,2026-03-19 14:53:19
5755,1096228213,Tusta Choice - Made in Korea,0,0,14826,4.9,4038,99.0,Hà Nội,87,4131,https://shopee.vn/tusta.choice,2026-03-19 14:53:21
5756,1157006908,Rosslyn ,0,0,32567,4.907636,37609,87.0,Hà Nội,697,38400,https://shopee.vn/rosslyn_store,2026-03-19 14:53:22
5757,1138796220,Nat2Store,0,0,829,4.92991,1481,100.0,TP. Hồ Chí Minh,64,1501,https://shopee.vn/vd6awxltqe,2026-03-19 14:53:24
5758,18659673,Mỹ phẩm Ngọc Mai,0,0,24777,4.864721,27225,84.0,TP. Hồ Chí Minh,618,28095,https://shopee.vn/myphamngocmai2,2026-03-19 14:53:26
5759,501691257,Kho Son Nguyệt Tú,0,0,64552,4.837358,43730,72.0,Hải Phòng,34,45381,https://shopee.vn/tupham68,2026-03-19 14:53:27
5760,346461014,Jessemart,0,0,8868,4.887264,8120,55.0,TP. Hồ Chí Minh,123,8354,https://shopee.vn/jessemart,2026-03-19 14:53:29
5761,230756382,Hoàngclaywax Shop,0,0,1603,4.916808,2370,97.0,TP. Hồ Chí Minh,55,2418,https://shopee.vn/hoang11069711,2026-03-19 14:53:30
5762,1073023389,Đá Thô,0,0,18608,4.910112,179,100.0,Sóc Trăng,647,182,https://shopee.vn/datho_agarwood,2026-03-19 14:53:32
5763,1228288474,Nhuhyshop,0,0,586,4.78612,2396,10.0,Bến Tre,170,2516,https://shopee.vn/nhuhybankem,2026-03-19 14:53:33
5764,1188135932,Mỹ Phẩm Nhà Trang,0,0,342,4.790581,952,34.0,Hà Nội,4,1003,https://shopee.vn/io902586r3,2026-03-19 14:53:35
5765,1280321257,Bellena Vietnam,0,0,2324,4.890625,8396,100.0,TP. Hồ Chí Minh,14,8620,https://shopee.vn/bellena.official23,2026-03-19 14:53:37
5766,962251862,Quay Thuoc Khang Nhi,0,0,112,4.983051,184,80.0,Vĩnh Long,48,184,https://shopee.vn/trandokimduyen,2026-03-19 14:53:39
5767,1280997255,Pop Beauty Vietnam,0,0,6801,4.9116,7741,96.0,TP. Hồ Chí Minh,24,7905,https://shopee.vn/popbeautyvn,2026-03-19 14:53:40
5768,190483059,MP QUÊ SKIN,0,0,354,4.90404,205,82.0,Bình Thuận,33,206,https://shopee.vn/hanie0224,2026-03-19 14:53:42
5769,1308258579,NhưQuỳnh Pharmacy,0,0,60,4.946903,237,100.0,Quảng Nam,347,239,https://shopee.vn/quynhshinn38,2026-03-19 14:53:44
5770,1452124014,Nobinobi Plus,0,0,459,4.94373,1274,88.0,TP. Hồ Chí Minh,180,1287,https://shopee.vn/nobinobi.plus,2026-03-19 14:53:46
5771,1564193154,THENATURFARM VIỆT NAM,0,0,3647,4.914532,5090,95.0,TP. Hồ Chí Minh,150,5182,https://shopee.vn/thenaturfarmmall,2026-03-19 14:53:48
5772,23441567,Chi Kusa Shop,0,0,4201,4.825006,8789,83.0,TP. Hồ Chí Minh,255,9173,https://shopee.vn/hamychi20,2026-03-19 14:53:50
5773,1136010057,AVATINO - DẦU GỘI NHẬP KHẨU,0,0,1866,4.884485,2645,25.0,Hà Nội,41,2729,https://shopee.vn/avatinovn,2026-03-19 14:53:52
5774,967670640,Anna.beautify,0,0,1647,4.75,2302,100.0,Bắc Giang,237,2456,https://shopee.vn/shoplala2902,2026-03-19 14:53:53
5775,1142538061,DC COSMETICS,0,0,11502,4.86912,10275,100.0,TP. Hồ Chí Minh,164,10583,https://shopee.vn/dccosmetic.official,2026-03-19 14:53:55
5776,567106353,Nhím Comestic,0,0,569,4.926993,1070,100.0,TP. Hồ Chí Minh,61,1087,https://shopee.vn/nhimcomestic,2026-03-19 14:53:57
5777,19811952,mimi_house_handmadecosmetics,0,0,28055,4.919085,30506,55.0,TP. Hồ Chí Minh,64,31114,https://shopee.vn/mimihousevn,2026-03-19 14:53:59
5778,622159137,SINHAIRCOSMETIC,0,0,13293,4.784774,5447,0.0,Lâm Đồng,34,5754,https://shopee.vn/sinhair.cosmetic,2026-03-19 14:54:01
5779,10606229,Tân Thành Phụ Tùng,0,0,66955,4.836513,82512,98.0,TP. Hồ Chí Minh,2188,86003,https://shopee.vn/leelushop,2026-03-19 14:54:02
5780,1007141364,ARMAF Official Store,0,0,269346,4.898725,15331,93.0,Hà Nội,84,15734,https://shopee.vn/armafvietnam,2026-03-19 14:54:04
5781,1208492150,Tạp Hoá 3 Gạo,0,0,6214,4.848875,954,80.0,TP. Hồ Chí Minh,31,987,https://shopee.vn/taphoa3gao,2026-03-19 14:54:06
5782,1152063841,fwee Official Store,0,0,178930,4.938755,36279,100.0,Quốc Tế,47,36808,https://shopee.vn/fwee.official.vn,2026-03-19 14:54:07
5783,1213997814,Hoàng Minh Hair,0,0,2543,4.76725,995,23.0,Hưng Yên,61,1053,https://shopee.vn/gomsaphoangminh,2026-03-19 14:54:09
5784,1091647297,Yukazan Official Store,0,0,2288,4.914663,2225,88.0,TP. Hồ Chí Minh,62,2277,https://shopee.vn/yukazan.vn,2026-03-19 14:54:11
5785,1225749235,Bơ Đẹp Cosmetics,0,0,969,4.775258,3400,100.0,TP. Hồ Chí Minh,261,3584,https://shopee.vn/bodep_cosmetics,2026-03-19 14:54:12
5786,1317068034,Sukee Brand Store,0,0,1033,4.750416,8657,90.0,TP. Hồ Chí Minh,129,9264,https://shopee.vn/sukeebrand,2026-03-19 14:54:14
5787,1344746982,Korea Luxury Store,0,0,1495,4.919801,1821,100.0,Hà Nội,87,1850,https://shopee.vn/whoo_ohui,2026-03-19 14:54:15
5788,1365999648,SkinShopHCM,0,0,238,4.747664,1878,96.0,TP. Hồ Chí Minh,77,1988,https://shopee.vn/skinshop.hcm,2026-03-19 14:54:17
5789,1435781148,Minh Châu Skin Care,0,0,558,4.73662,2250,95.0,Hà Nội,17,2404,https://shopee.vn/myphamminhchau01,2026-03-19 14:54:19
5790,228720429,Mei Mart,0,0,4982,4.944632,3017,100.0,Nam Định,123,3044,https://shopee.vn/mei.mart,2026-03-19 14:54:20
5791,1422970707,Acnes Vietnam,0,0,26173,4.915485,61311,100.0,TP. Hồ Chí Minh,57,62374,https://shopee.vn/acnes.officialstore,2026-03-19 14:54:22
5792,467493183,Thảo Nguyên Home,0,0,15290,4.887164,16652,92.0,Hà Nội,283,17113,https://shopee.vn/thaonguyenhomevn,2026-03-19 14:54:23
5793,217988002,MYPHAM_KIMNGAN,0,0,89,4.706422,207,70.0,Bình Dương,1159,223,https://shopee.vn/nguyenly663,2026-03-19 14:54:25
5794,1391791271,ONE LEAF 一叶子 Việt Nam,0,0,1069,4.883648,1311,50.0,Long An,35,1345,https://shopee.vn/oneleaf.vn,2026-03-19 14:54:26
5795,850021757,HỮU TRỌNG SHOP,0,0,387,4.811806,1441,92.0,TP. Hồ Chí Minh,337,1518,https://shopee.vn/tranhuutrong83,2026-03-19 14:54:28
